dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day
1990-10-24,28.28,312.600006,149290000.0,2504.21,17.79,3042.0,-1.65823,7.46,4,141.119529550806,167.020217895508,312.359985
1990-10-25,29.04,310.170013,141460000.0,2484.16,18.16,3050.0,-1.6702,7.41,4,141.119529550806,115.72289276123,312.600006
1990-10-26,30.75,304.709991,130190000.0,2436.14,16.47,3050.0,-1.68213,7.36,4,141.119529550806,156.069152832031,310.170013
1990-10-29,31.54,301.880005,133980000.0,2430.2,17.82,3063.0,-1.71849,7.38,4,141.119529550806,147.346496582031,304.709991
1990-10-30,30.52,304.059998,153450000.0,2448.02,20.1,3011.0,-1.73172,7.37,4,141.119529550806,89.6634826660156,301.880005
1990-10-31,30.04,304.0,156060000.0,2442.33,17.84,2990.0,-1.74563,7.34,4,141.119529550806,173.359268188477,304.059998
1990-11-01,30.25,307.019989,159270000.0,2454.95,17.45,2968.0,-1.76023,7.28,4,145.290935016612,93.124397277832,304.0
1990-11-02,30.03,311.850006,168700000.0,2490.84,21.36,2978.0,-1.77437,7.31,4,145.290935016612,124.021255493164,307.019989
1990-11-05,29.85,314.589996,147510000.0,2502.23,16.95,2967.0,-1.81286,7.31,4,145.290935016612,140.500427246094,311.850006
1990-11-06,29.11,311.619995,142660000.0,2485.15,14.49,2966.0,-1.82274,7.31,4,145.290935016612,230.652862548828,314.589996
1990-11-07,30.87,306.01001,149130000.0,2440.84,17.51,2955.0,-1.83093,7.32,4,145.290935016612,124.921279907227,311.619995
1990-11-08,30.79,307.609985,155570000.0,2443.81,18.61,2932.0,-1.83744,7.32,4,145.290935016612,117.442443847656,306.01001
1990-11-09,26.96,313.73999,145160000.0,2488.61,18.74,2932.0,-1.84228,7.27,4,145.290935016612,154.904235839844,307.609985
1990-11-12,25.6,319.480011,161390000.0,2540.35,21.48,2949.0,-1.84761,7.27,4,145.290935016612,160.703598022461,313.73999
1990-11-13,24.58,317.670013,160240000.0,2535.4,18.98,2998.0,-1.84746,7.27,4,145.290935016612,149.041519165039,319.480011
1990-11-14,22.89,320.399994,179310000.0,2559.65,18.66,3006.0,-1.84647,7.3,4,145.290935016612,199.935501098633,317.670013
1990-11-15,22.57,317.019989,151370000.0,2545.05,15.85,2990.0,-1.84466,7.32,4,145.290935016612,157.061401367188,320.399994
1990-11-16,21.34,317.119995,165440000.0,2550.25,24.84,3008.0,-1.84202,7.31,4,145.290935016612,160.538146972656,317.019989
1990-11-19,20.95,319.339996,140950000.0,2565.35,17.04,3042.0,-1.82839,7.33,4,145.290935016612,147.459289550781,317.119995
1990-11-20,20.09,315.309998,161170000.0,2530.2,20.65,3031.0,-1.82096,7.32,4,145.290935016612,164.659805297852,319.339996
1990-11-21,21.09,316.029999,140660000.0,2539.36,18.75,3013.0,-1.81197,7.27,4,145.290935016612,223.486572265625,315.309998
1990-11-23,20.98,315.100006,63350000.0,2527.23,6.79,3016.0,-1.78927,7.25,4,145.290935016612,138.746292114258,316.029999
1990-11-26,22.76,316.51001,131540000.0,2533.17,16.31,2995.0,-1.7445,7.26,4,145.290935016612,174.959564208984,315.100006
1990-11-27,22.86,318.100006,147590000.0,2543.81,18.56,2998.0,-1.72831,7.27,4,145.290935016612,229.971466064453,316.51001
1990-11-28,22.96,317.950012,145490000.0,2535.15,14.65,2986.0,-1.71167,7.29,4,145.290935016612,191.558929443359,318.100006
1990-11-29,23.91,316.420013,140920000.0,2518.81,17.93,2978.0,-1.69457,7.26,4,145.290935016612,189.892425537109,317.950012
1990-11-30,22.16,322.220001,192350000.0,2559.65,27.64,2965.0,-1.67701,7.24,4,145.290935016612,161.983749389648,316.420013
1990-12-03,22.29,324.100006,177000000.0,2565.59,21.33,3020.0,-1.62561,7.28,4,134.485115906775,228.828674316406,322.220001
1990-12-04,22.03,326.350006,185820000.0,2579.7,21.33,3020.0,-1.60986,7.24,4,134.485115906775,206.741821289062,324.100006
1990-12-05,20.94,329.920013,205820000.0,2610.4,23.02,3066.0,-1.59473,7.23,4,134.485115906775,219.860687255859,326.350006
1990-12-06,22.62,329.070007,256380000.0,2602.48,35.2,3126.0,-1.58019,7.22,4,134.485115906775,172.606079101562,329.920013
1990-12-07,22.59,327.75,164950000.0,2590.1,19.55,3163.0,-1.56626,7.1,4,134.485115906775,199.22282409668,329.070007
1990-12-10,23.58,328.890015,138650000.0,2596.78,14.43,3149.0,-1.52802,7.07,4,134.485115906775,150.046615600586,327.75
1990-12-11,23.75,326.440002,145330000.0,2586.14,14.72,3144.0,-1.51642,7.06,4,134.485115906775,171.255340576172,328.890015
1990-12-12,21.28,330.190002,182270000.0,2622.28,20.79,3160.0,-1.50539,7.0,4,134.485115906775,117.659515380859,326.440002
1990-12-13,23.05,329.339996,162110000.0,2614.36,17.13,3150.0,-1.49492,7.05,4,134.485115906775,126.710243225098,330.190002
1990-12-14,23.85,326.820007,151010000.0,2593.81,16.75,3125.0,-1.48502,7.06,4,134.485115906775,135.044723510742,329.339996
1990-12-17,24.85,326.019989,118560000.0,2593.32,11.86,3051.0,-1.45729,7.02,4,134.485115906775,182.191223144531,326.820007
1990-12-18,23.11,330.049988,176460000.0,2626.73,20.6,3066.0,-1.44693,6.94,4,134.485115906775,177.988723754883,326.019989
1990-12-19,23.08,330.200012,180380000.0,2626.73,19.3,3083.0,-1.43579,6.83,4,134.485115906775,120.896621704102,330.049988
1990-12-20,23.13,330.119995,174700000.0,2629.46,18.55,3078.0,-1.42386,6.75,4,134.485115906775,131.507507324219,330.200012
1990-12-21,22.66,331.75,233400000.0,2633.66,37.3,3079.0,-1.41114,6.79,4,134.485115906775,84.7204055786133,330.119995
1990-12-24,24.03,329.899994,57200000.0,2621.29,5.17,3060.0,-1.37025,6.73,4,134.485115906775,103.899719238281,331.75
1990-12-26,24.18,330.850006,78730000.0,2637.13,8.31,3060.0,-1.34801,6.68,4,134.485115906775,216.175231933594,329.899994
1990-12-27,24.81,328.290009,102900000.0,2625.5,9.98,3066.0,-1.3388,6.67,4,134.485115906775,192.487030029297,330.850006
1990-12-28,25.05,328.720001,111030000.0,2629.21,10.82,3057.0,-1.33085,6.64,4,134.485115906775,107.805458068848,328.290009
1990-12-31,26.38,330.220001,114130000.0,2633.66,8.76,3024.0,-1.31547,6.63,4,134.485115906775,193.082275390625,328.720001
1991-01-02,26.62,326.450012,126280000.0,2610.64,25.27,3031.0,-1.31523,6.66,4,175.65860799384,167.068634033203,330.220001
1991-01-03,27.93,321.910004,141450000.0,2573.51,17.28,3004.0,-1.31814,6.64,4,175.65860799384,161.90885925293,326.450012
1991-01-04,27.19,321.0,140820000.0,2566.09,20.79,3046.0,-1.32309,6.73,4,175.65860799384,179.54296875,321.910004
1991-01-07,28.95,315.440002,130610000.0,2522.77,16.98,3026.0,-1.34739,6.71,4,175.65860799384,244.943374633789,321.0
1991-01-08,30.38,314.899994,143390000.0,2509.41,19.49,3009.0,-1.35502,6.64,4,175.65860799384,364.639251708984,315.440002
1991-01-09,33.3,311.48999,191100000.0,2470.3,25.23,3027.0,-1.36198,6.44,4,175.65860799384,300.275909423828,314.899994
1991-01-10,31.33,314.529999,124510000.0,2498.76,14.63,3035.0,-1.36826,6.4,4,175.65860799384,292.173797607422,311.48999
1991-01-11,32.63,315.230011,123050000.0,2501.49,13.25,3058.0,-1.37387,6.34,4,175.65860799384,376.152374267578,314.529999
1991-01-14,36.2,312.48999,120830000.0,2483.91,16.29,3037.0,-1.38728,6.24,4,175.65860799384,351.925415039062,315.230011
1991-01-15,36.16,313.730011,110000000.0,2490.59,11.71,3000.0,-1.39144,6.23,4,175.65860799384,572.303039550781,312.48999
1991-01-16,33.2,316.170013,134560000.0,2508.91,14.55,2984.0,-1.39554,6.22,4,175.65860799384,477.956176757812,313.730011
1991-01-17,27.45,327.970001,319080000.0,2623.51,42.66,3087.0,-1.3996,6.3,4,175.65860799384,565.646545410156,316.170013
1991-01-18,25.39,332.230011,226770000.0,2646.78,45.63,3072.0,-1.40361,6.24,4,175.65860799384,552.738830566406,327.970001
1991-01-21,24.33,331.059998,136290000.0,2629.21,15.67,3066.0,-1.41496,6.24,4,175.65860799384,460.972198486328,332.230011
1991-01-22,24.9,328.309998,177060000.0,2603.22,16.85,3062.0,-1.41796,6.24,4,175.65860799384,503.776428222656,331.059998
1991-01-23,23.92,330.209991,168620000.0,2619.06,18.85,3090.0,-1.42051,6.32,4,175.65860799384,437.258941650391,328.309998
1991-01-24,22.86,334.779999,223150000.0,2643.07,23.64,3140.0,-1.42261,6.31,4,175.65860799384,407.586639404297,330.209991
1991-01-25,22.2,336.070007,194350000.0,2659.41,23.27,3206.0,-1.42425,6.35,4,175.65860799384,414.070953369141,334.779999
1991-01-28,23.05,336.029999,141270000.0,2654.46,17.06,3198.0,-1.42625,6.44,4,175.65860799384,338.665069580078,336.070007
1991-01-29,23.17,335.839996,155740000.0,2662.62,21.69,3192.0,-1.42567,6.41,4,175.65860799384,447.910308837891,336.029999
1991-01-30,21.37,340.910004,226790000.0,2713.12,28.94,3200.0,-1.42444,6.39,4,175.65860799384,489.91845703125,335.839996
1991-01-31,20.91,343.929993,204520000.0,2736.39,25.27,3243.0,-1.42256,6.37,4,175.65860799384,338.400787353516,340.910004
1991-02-01,21.04,343.049988,246670000.0,2730.69,31.43,3223.0,-1.42002,6.17,4,115.213451977495,319.806884765625,343.929993
1991-02-04,21.86,348.339996,250750000.0,2772.28,27.24,3250.0,-1.40777,6.15,4,115.213451977495,312.295928955078,343.049988
1991-02-05,21.46,351.26001,290570000.0,2788.37,31.96,3345.0,-1.40355,6.15,4,115.213451977495,388.541778564453,348.339996
1991-02-06,22.68,358.070007,276940000.0,2830.94,32.93,3365.0,-1.39943,6.08,4,115.213451977495,384.494445800781,351.26001
1991-02-07,23.6,356.519989,292190000.0,2810.64,35.25,3333.0,-1.39543,6.11,4,115.213451977495,248.983856201172,358.070007
1991-02-08,23.38,359.350006,187830000.0,2830.69,22.41,3359.0,-1.39152,6.09,4,115.213451977495,362.507415771484,356.519989
1991-02-11,22.56,368.579987,265350000.0,2902.23,32.08,3394.0,-1.38056,6.05,4,115.213451977495,355.522583007812,359.350006
1991-02-12,22.26,365.5,256160000.0,2874.75,36.03,3395.0,-1.37733,6.02,4,115.213451977495,279.663665771484,368.579987
1991-02-13,20.86,369.019989,209960000.0,2909.16,27.98,3412.0,-1.37434,6.03,4,115.213451977495,264.640380859375,365.5
1991-02-14,21.48,364.220001,230750000.0,2877.23,29.19,3412.0,-1.37158,6.02,4,115.213451977495,294.450469970703,369.019989
1991-02-15,19.57,369.059998,228480000.0,2934.65,40.53,3412.0,-1.36905,6.08,4,115.213451977495,235.741012573242,364.220001
1991-02-19,19.84,369.390015,189900000.0,2932.18,27.02,3467.0,-1.35701,6.13,4,115.213451977495,273.719757080078,369.059998
1991-02-20,22.26,365.140015,185680000.0,2899.01,19.57,3492.0,-1.35141,6.11,4,115.213451977495,286.213348388672,369.390015
1991-02-21,20.78,364.970001,180770000.0,2891.83,20.89,3477.0,-1.34463,6.09,4,115.213451977495,290.702026367188,365.140015
1991-02-22,21.01,365.649994,218760000.0,2889.36,25.36,3475.0,-1.33666,6.12,4,115.213451977495,324.598327636719,364.970001
1991-02-25,22.86,367.26001,193820000.0,2887.87,23.81,3520.0,-1.30722,6.16,4,115.213451977495,510.518310546875,365.649994
1991-02-26,20.38,362.809998,164170000.0,2864.6,19.81,3532.0,-1.29769,6.22,4,115.213451977495,369.171691894531,367.26001
1991-02-27,21.26,367.73999,211410000.0,2889.11,28.85,3512.0,-1.28854,6.21,4,115.213451977495,435.498413085938,362.809998
1991-02-28,21.23,367.070007,223010000.0,2882.18,26.3,3552.0,-1.2798,6.22,4,115.213451977495,242.747344970703,367.73999
1991-03-01,21.05,370.470001,221510000.0,2909.9,27.25,3552.0,-1.27144,6.27,4,116.025707685971,194.157669067383,367.070007
1991-03-04,20.86,369.329987,199830000.0,2914.11,21.45,3564.0,-1.24367,6.24,4,116.025707685971,225.069931030273,370.470001
1991-03-05,20.45,376.720001,253700000.0,2972.52,28.37,3600.0,-1.23218,6.25,4,116.025707685971,199.853256225586,369.329987
1991-03-06,20.55,376.170013,262290000.0,2973.27,31.28,3647.0,-1.2194,6.28,4,116.025707685971,194.856918334961,376.720001
1991-03-07,21.05,375.910004,197060000.0,2963.37,21.29,3658.0,-1.20532,6.27,4,116.025707685971,198.90705871582,376.170013
1991-03-08,20.81,374.950012,206850000.0,2955.2,24.33,3653.0,-1.18994,6.16,4,116.025707685971,113.64591217041,375.910004
1991-03-11,20.88,372.959991,161600000.0,2939.36,16.53,3669.0,-1.13644,6.08,4,116.025707685971,192.196762084961,374.950012
1991-03-12,18.82,370.029999,176440000.0,2922.52,18.3,3658.0,-1.11683,6.05,4,116.025707685971,197.610000610352,372.959991
1991-03-13,16.09,374.570007,176000000.0,2955.2,19.02,3634.0,-1.09639,6.02,4,116.025707685971,121.964935302734,370.029999
1991-03-14,14.94,373.5,232070000.0,2952.23,25.0,3627.0,-1.07513,5.94,4,116.025707685971,80.513801574707,374.570007
1991-03-15,14.9,373.589996,237650000.0,2948.27,38.38,3722.0,-1.05303,5.98,4,116.025707685971,111.939079284668,373.5
1991-03-18,15.79,372.109985,163100000.0,2929.95,17.04,3724.0,-0.981069,6.03,4,116.025707685971,212.674560546875,373.589996
1991-03-19,16.11,366.589996,177070000.0,2867.82,25.29,3751.0,-0.95441,6.08,4,116.025707685971,168.793258666992,372.109985
1991-03-20,16.04,367.920013,196810000.0,2872.03,25.72,3683.0,-0.926304,6.07,4,116.025707685971,133.608428955078,366.589996
1991-03-21,16.86,366.579987,199830000.0,2855.45,23.72,3661.0,-0.89674,6.06,4,116.025707685971,95.1676940917969,367.920013
1991-03-22,16.49,367.480011,160890000.0,2858.91,17.43,3716.0,-0.865707,6.06,4,116.025707685971,125.074066162109,366.579987
1991-03-25,16.76,369.829987,153920000.0,2865.84,16.79,3720.0,-0.764574,6.07,4,116.025707685971,124.443504333496,367.480011
1991-03-26,16.31,376.299988,198720000.0,2914.85,25.63,3683.0,-0.72936,6.05,4,116.025707685971,105.55982208252,369.829987
1991-03-27,16.55,375.350006,201830000.0,2917.57,25.29,3691.0,-0.693525,5.99,4,116.025707685971,127.933647155762,376.299988
1991-03-28,16.88,375.220001,150750000.0,2913.86,17.9,3745.0,-0.657054,5.92,4,116.025707685971,103.398063659668,375.350006
1991-04-01,17.42,371.299988,144010000.0,2881.19,16.22,3745.0,-0.506182,5.94,4,107.241673502695,78.2970504760742,375.220001
1991-04-02,17.4,379.5,189530000.0,2945.05,21.07,3789.0,-0.471211,5.95,4,107.241673502695,157.983993530273,371.299988
1991-04-03,17.61,378.940002,213720000.0,2926.73,20.65,3869.0,-0.438753,5.95,4,107.241673502695,151.21565246582,379.5
1991-04-04,18.01,379.769989,198120000.0,2924.5,22.16,3849.0,-0.408794,5.92,4,107.241673502695,97.1997528076172,378.940002
1991-04-05,17.63,375.359985,187410000.0,2896.78,20.17,3849.0,-0.381323,5.89,4,107.241673502695,108.991653442383,379.769989
1991-04-08,17.41,378.660004,138580000.0,2918.56,13.96,3812.0,-0.310497,5.83,4,107.241673502695,101.101707458496,375.359985
1991-04-09,20.12,373.559998,169940000.0,2873.02,17.38,3757.0,-0.286401,5.79,4,107.241673502695,98.1501541137695,378.660004
1991-04-10,19.73,373.149994,167940000.0,2874.5,17.01,3777.0,-0.261507,5.79,4,107.241673502695,85.3754577636719,373.559998
1991-04-11,17.24,377.630005,196570000.0,2905.45,23.94,3703.0,-0.235804,5.74,4,107.241673502695,88.607780456543,373.149994
1991-04-12,18.45,380.399994,198610000.0,2920.79,22.94,3742.0,-0.209283,5.68,4,107.241673502695,107.793190002441,377.630005
1991-04-15,16.5,381.190002,161800000.0,2933.17,21.89,3714.0,-0.12574,5.77,4,107.241673502695,134.707000732422,380.399994
1991-04-16,15.82,387.619995,214480000.0,2986.88,25.79,3717.0,-0.0979144,5.79,4,107.241673502695,87.8665161132812,381.190002
1991-04-17,15.47,390.450012,246930000.0,3004.46,32.75,3687.0,-0.0702547,5.73,4,107.241673502695,125.793701171875,387.619995
1991-04-18,16.26,388.459991,217410000.0,2999.26,25.25,3699.0,-0.04275,5.84,4,107.241673502695,83.8163375854492,390.450012
1991-04-19,15.68,384.200012,195520000.0,2965.59,23.78,3667.0,-0.0153893,5.93,4,107.241673502695,100.117027282715,388.459991
1991-04-22,16.78,380.950012,164410000.0,2927.72,21.13,3582.0,0.065186,5.87,4,107.241673502695,70.781364440918,384.200012
1991-04-23,17.02,381.76001,167840000.0,2930.45,18.55,3569.0,0.0905779,5.89,4,107.241673502695,64.7829360961914,380.950012
1991-04-24,16.72,382.76001,166800000.0,2949.5,20.21,3605.0,0.115129,5.84,4,107.241673502695,123.745338439941,381.76001
1991-04-25,17.15,379.25,166940000.0,2921.04,17.48,3594.0,0.138848,5.78,4,107.241673502695,48.2412757873535,382.76001
1991-04-26,17.27,379.019989,154550000.0,2912.38,17.33,3625.0,0.161745,5.79,4,107.241673502695,100.947319030762,379.25
1991-04-29,18.27,373.660004,149860000.0,2876.98,16.38,3624.0,0.225818,5.77,4,107.241673502695,99.3338470458984,379.019989
1991-04-30,18.24,375.339996,206230000.0,2887.87,26.6,3588.0,0.245966,5.68,4,107.241673502695,97.0392684936523,373.660004
1991-05-01,17.77,380.290009,181900000.0,2930.2,21.53,3631.0,0.265559,5.71,4,94.758676392392,120.080574035645,375.339996
1991-05-02,17.52,380.519989,187090000.0,2938.61,18.23,3726.0,0.28393,5.63,4,94.758676392392,42.3331336975098,380.290009
1991-05-03,17.24,380.799988,158150000.0,2938.86,17.13,3737.0,0.301085,5.64,4,94.758676392392,70.0097732543945,380.519989
1991-05-06,17.92,380.079987,129110000.0,2941.64,15.2,3704.0,0.34559,5.64,4,94.758676392392,201.256164550781,380.799988
1991-05-07,17.46,377.320007,153290000.0,2917.49,16.63,3741.0,0.358488,5.67,4,94.758676392392,123.669189453125,380.079987
1991-05-08,17.78,378.51001,157240000.0,2930.9,18.32,3747.0,0.370472,5.67,4,94.758676392392,122.839340209961,377.320007
1991-05-09,17.17,383.25,180460000.0,2971.15,21.42,3744.0,0.381545,5.65,4,94.758676392392,71.494270324707,378.51001
1991-05-10,17.54,375.73999,172730000.0,2920.17,23.54,3750.0,0.391714,5.65,4,94.758676392392,109.808876037598,383.25
1991-05-13,17.66,376.76001,129620000.0,2924.42,17.82,3767.0,0.417144,5.65,4,94.758676392392,105.664031982422,375.73999
1991-05-14,18.0,371.619995,207890000.0,2886.85,19.25,3785.0,0.424367,5.66,4,94.758676392392,101.180686950684,376.76001
1991-05-15,18.38,368.570007,193110000.0,2865.38,21.7,3789.0,0.43102,5.62,4,94.758676392392,94.4102325439453,371.619995
1991-05-16,17.24,372.190002,154460000.0,2894.01,16.82,3859.0,0.437107,5.57,4,94.758676392392,75.9921646118164,368.570007
1991-05-17,16.64,372.390015,174210000.0,2886.63,17.76,3882.0,0.44263,5.57,4,94.758676392392,63.0965309143066,372.190002
1991-05-20,17.1,372.279999,109510000.0,2892.22,11.47,3917.0,0.455524,5.63,4,94.758676392392,132.299179077148,372.390015
1991-05-21,16.07,375.350006,176620000.0,2906.08,18.95,3829.0,0.458185,5.67,4,94.758676392392,70.6681137084961,372.279999
1991-05-22,16.16,376.190002,159310000.0,2910.33,16.96,3826.0,0.459979,5.63,4,94.758676392392,102.056007385254,375.350006
1991-05-23,16.11,374.959991,173080000.0,2900.04,18.66,3778.0,0.460905,5.57,4,94.758676392392,108.83179473877,376.190002
1991-05-24,15.23,377.48999,124640000.0,2913.91,13.05,3703.0,0.460964,5.57,4,94.758676392392,65.6676406860352,374.959991
1991-05-28,15.67,381.940002,162350000.0,2958.86,19.14,3594.0,0.451685,5.59,4,94.758676392392,107.021415710449,377.48999
1991-05-29,15.9,382.790009,188450000.0,2969.59,25.21,3625.0,0.446561,5.62,4,94.758676392392,56.2920036315918,381.940002
1991-05-30,16.02,386.959991,234440000.0,3000.45,29.98,3679.0,0.440285,5.62,4,94.758676392392,66.3911209106445,382.790009
1991-05-31,15.93,389.829987,232040000.0,3027.5,28.07,3707.0,0.432853,5.71,4,94.758676392392,118.820358276367,386.959991
1991-06-03,16.87,388.059998,173990000.0,3035.33,19.93,3688.0,0.40678,5.79,4,96.9376035541688,41.0225105285645,389.829987
1991-06-04,16.17,387.73999,180450000.0,3027.95,18.15,3667.0,0.398771,5.74,4,96.9376035541688,118.004951477051,388.059998
1991-06-05,16.4,385.089996,186560000.0,3005.37,19.96,3690.0,0.391246,5.76,4,96.9376035541688,108.063690185547,387.73999
1991-06-06,16.93,383.630005,168260000.0,2994.86,18.16,3678.0,0.384202,5.74,4,96.9376035541688,61.4107437133789,385.089996
1991-06-07,16.98,379.429993,169570000.0,2976.74,17.5,3637.0,0.377636,5.74,4,96.9376035541688,76.5911560058594,383.630005
1991-06-10,17.47,378.570007,127720000.0,2975.4,12.29,3621.0,0.359833,5.77,4,96.9376035541688,105.881164550781,379.429993
1991-06-11,17.32,381.049988,161610000.0,2985.91,16.78,3631.0,0.353256,5.74,4,96.9376035541688,92.5052185058594,378.570007
1991-06-12,17.72,376.649994,166140000.0,2961.99,18.59,3627.0,0.346196,5.73,4,96.9376035541688,93.7134780883789,381.049988
1991-06-13,16.99,377.630005,145650000.0,2965.12,17.02,3632.0,0.33865,5.76,4,96.9376035541688,84.2463836669922,376.649994
1991-06-14,15.98,382.290009,167950000.0,3000.45,21.24,3639.0,0.330614,5.77,4,96.9376035541688,89.6341857910156,377.630005
1991-06-17,15.5,380.130005,134230000.0,2993.96,15.95,3639.0,0.303792,5.78,4,96.9376035541688,71.0198287963867,382.290009
1991-06-18,16.14,378.589996,155200000.0,2986.81,19.14,3639.0,0.294269,5.8,4,96.9376035541688,90.1378936767578,380.130005
1991-06-19,17.44,375.089996,156440000.0,2955.5,19.6,3626.0,0.284491,5.74,4,96.9376035541688,93.311767578125,378.589996
1991-06-20,16.75,375.420013,163980000.0,2953.94,20.82,3593.0,0.274453,5.74,4,96.9376035541688,58.3561172485352,375.089996
